review,rating,date,title
이게 영화냐?.. 시간 아까워 죽는줄 ㅠㅠ,0,2018.01.02,신과함께
2/3까지는정말로 별로ᆢ가족장면으로 인해눈물나오게하는것은 좋은데ᆢ딱히모랄까ᆢCG도많이좋아졌는데ᆢ관람제한없으면 벌써천만넘었을것같고ᆢ갠적으로정보없이봤는데도 집에서나보고싶다ᆢ,4,2018.01.02,신과함께
초등학생 딸과  같이  봤어요. 큰기대 없이  봐서  그런지  너무  재미있게  감동적으로  봤어요. 개인적으론 또  보고 싶어요,8,2018.01.02,신과함께
잘 만든듯 ㅎㅎㅎ 연기도 스토리도 다 탄탄 그래서 십점드립니다 굿~~~~,10,2018.01.02,신과함께
억지스럽,3,2018.01.02,신과함께
거대 자본의 횡포..   다른 영화 볼래도 상영관의 대부분이 이것을 상영해서 어쩔수없이 봤다.   이게 천만넘으면 우리나라 천만의 실체는 거대자본으로 상영관 쫙 깔면 천만인듯.,1,2018.01.02,신과함께
보는 내내 이게 천만을 넘어? 란 의아스러움 가득...그래 눈물은 희안하게 나더이다...그러나 그 눈물이 이상할 정도로 개연성도 사실 없는거 아니었나 싶네요...그냥 엄마도 울고 아들도 우니 그냥 따라운듯한...내가 왜 울지? 싶었다는...장담컨데 2편은 천만 어려울겁니다,3,2018.01.02,신과함께
한국적인 신파가 느껴지긴 했지만 잘 만든 재미있는 영화. 그런데 혜원맥 캐릭터 어쩔거야;;;,8,2018.01.02,신과함께
재미있습니다 올해본영화중에서 최고로 재밌었습니다 ^^,10,2018.01.02,신과함께
잘 만든 영화입니다,8,2018.01.02,신과함께
다시한번 나를돌아보고 부모님을 생각하게 만드는 그런영화같다 재미도 있었고 감동도 있었다,10,2018.01.02,신과함께
즐겁게 CG는 보았어요 스토리는 많이 아쉬었어요,5,2018.01.02,신과함께
"재미있게 잘 보았습니다.  우리 영화도 환타지에서  전혀 뒤지지 않는다는 것을  알게 해 준 영화였습니다. CG에 신경 많이 쓴 흔적이...  차태현의 따뜻한 이미지에 가족애도 느낄 수 있는 영화~ 하정우는 두 말할 필요없는 최고~ 주지훈, 김향기, 김동욱의 연기는 제 옷을 입은 듯~",10,2018.01.02,신과함께
꿀잼,10,2018.01.02,신과함께
참 이상하다..유치하기만 햇다..초딩수준 영화.ㅜ 가만보면.울나라 사람들.유치한건.진짜.좋아라한다..스크린 장악에도.문제가 잇지만...난. 갠적으로.돈 아까움ㅜㅡㅡ,2,2018.01.02,신과함께
나의 과거를 돌아보고 저절로 참회하게 만드는 영화~인간관계에서 나도 모르게 다른사람을 억울하게 만들거나 상처주는일이 없기를간절히 소망하게 한..두고두고 기억될 영화였어요~~,10,2018.01.02,신과함께
한심하기는ㅋㅋㅋㅋ 이게 재미가 없다고?ㅋㅋㅋㅋㅋ 나참 인생영화였음~~,10,2018.01.02,신과함께
"영화는 괜찮았습니다.  다만, 귀인표식이 한자로 쓰여진것과 일부 의복이 중국스러운점. 그리고 일부 전개에서 개연성이 떨어진다는 것과, 영화가 좀 더 짧게 편집되서 속도감있게 전개되면 더 좋았을것 같다는 점 등이 아쉬움으로 남습니다. 그런데 후반부에 너무 울어서 진이 빠지네요. 부담없이 편하게 보기에는 강철비가 나은것 같습니다. 강철비가 주는 메세지도 좋고, 영화 전반적으로 웃음포인트도 깔려있는데다가, 액션신의 스릴감도 있어서,  청소년과 성인들이 편하게 보기 좋은 영화인것 같습니다.",7,2018.01.02,신과함께
김동욱씨덕에 너무 잘 봤습니다 너무 멋있고.........................그대덕에 꺼억꺼억 울었슴다 최고임다..........................,10,2018.01.02,신과함께
원작 만화를 보고 나서 영화에 대한 기대가 컸는데 이야기보다는 CG의 비중이 높아 아쉬움이 많은 영화였다. 평점이 낮은 이유가 영화를 보니 이해가 된다.,6,2018.01.02,신과함께
애들 보기엔 괜찮을지도 모르나 나는 재미없게 봤다.,6,2018.01.02,신과함께
소재가 쇼킹인데 잘 풀어나갔어요 CGG도 좋구 연기도 좋고 다좋았는데..   그러나 소재가 아직은 좀 힘드네요,8,2018.01.02,신과함께
영화는 영화다울 때 빛난다. 한 발 한 발 앞으로 전진하는 한국영화 파이팅!!,7,2018.01.02,신과함께
신파니 어쩌니해서 구미가 좀 않당겼는데 실제로 보니 cg도 그정도면 나름 괜찮고  어머니 연기도 좋았고 재미만 있더구만.,8,2018.01.02,신과함께
초등생 아들과 보기에 훌륭한 영화...,9,2018.01.02,신과함께
뻔한 신파극 중간에 나오고 싶은걸 겨우 참고 봤습니다.   너무 유치해서 초등학생들이 보면  좀 감동하려나.  2편이 나온다던데  공짜 티켓이 생겨도 절대 보고싶지 않습니다.,0,2018.01.02,신과함께
지루하고 별루던데 난...ㅠㅠ,2,2018.01.02,신과함께
후반 1시간을 위해 지루함을 견뎌야함.,5,2018.01.02,신과함께
"스토리 자체의 완성도는 웹툰에 비해서 그다지... 다소 긴 러닝타임이지만, 방대한 배경설명을 넣기에는 부족했고 7번의 재판을 거치기엔 시간이 부족했다. 진기한 변호사가 안나오는 것도 아쉬운 부분. 그러나 웹툰과 별개의 미디어컨텐츠로 바라보면 그럭저럭 잘 만든 스토리라인이다. 스토리 자체보다는 CG에 눈길이 더 갔는데, 이정도 CG 수준이면 향후 한국 영화에서 더욱 다양한 장르를 접할 수 있을 것 같은 기대감이 든다. 게다하 신과함께가 흥행에 성공하였으니, 한국에서도 장르물 영화의 전성기가 찾아올 수 있지 않을까 기대해본다.",8,2018.01.02,신과함께
"정치언급 없이도  이런 영화를 만들수 있군요 감탄~~ 초반에 소방관중 구조대원들의 애환을 자연스레 녹여냈고, 중반에는 어릴때배운 도덕의 생활화를 다루더니 엔딩부에선 천튠의 모정과 형제애를  다루었네요.  종반이 약간의 어긋남이 옥의티라고 할까요 눈물 훌쩍이고  반성하다보니  영화가 끝나더군요 어머님 모시고 가족들 다같이 관람하고 모두가 만족한 영화 입니다",9,2018.01.02,신과함께
너무너무 감동적이였어요ㅜㅜ 이거 보고 안운사람 없을듯요ㅜㅜ,10,2018.01.02,신과함께
재미있어요~,10,2018.01.02,신과함께
그럭저럭,6,2018.01.02,신과함께
어른이 보기엔 좀 지겨운 느낌... 그래픽도 좀 거친느낌...,6,2018.01.02,신과함께
예상밖으로 볼만합니다. 스토리 전개도 빠르고 이승과 저승이 교대로 나오는데  편집도 잘 되었습니다.,9,2018.01.02,신과함께
분명 교훈은 있긴 한데~ 그닥~ 노잼이라 말하기도 그렇고 그렇다고 핵잼이라 말하기도 그렇고 뭐 그냥 그런,3,2018.01.02,신과함께
"우리 세가족 너무 감동받았습니다. 12살 딸아이도 애니매이션만 보다가 처음으로 12세이상 관람가 영화를 보기전 무서워서 싫다고 하더니, 보고나서 너무 감동받아~ 울고 불고~ 눈이 퉁퉁 붙다 못해 머리도 띵하다고 하는 모습이 너무 귀여웠습니다ㅏ. 우리가족 오래만에 펑펑 울면서 웃었습니다.",10,2018.01.02,신과함께
보면서 정말 배우님들 연기에 감동했고요 정말 슬펐습니다.ㅠㅠㅠ,10,2018.01.02,신과함께
"웹툰이 영화화 된것중 단연코 최고~!!!!! 우리나라 특수효과, 특히 CG기술에 박수를 보낸다. 헐리웃 저리가라다~! 2편 언제 개봉때까지 언제 기다리나 ㅜ.ㅜ",10,2018.01.02,신과함께
신과함께 신파극이라고 말하던데 그럼 신과함께를 SF물 또는 멜로물로 만들기엔 이상하지 않을까요? 감정이입이 되어 정말 잘 보았어요,10,2018.01.02,신과함께
"cg나 삼차사와 차태현의 활약보다는 글의 주제가 주는 힘과 적절한 설정, 기대안했지만 카리스마 있는 배우들의 힘있는 조연 연기가 인상적인 영화임. 신파라고는 하지만 원작 만화에서도  마찬가지지만 이야기 자체가 힘이 있음 점점 걱정스러워지는 인간 본연의 선한 마음과 그리인해 혼란스러운 사회 그리고 그것을 지키려고 하는 용기는 이시대의 주요 화두고 그것을 표현함 원작과는 다르지만 적절하고 꼼꼼한 설정과 김동욱과 이정재의 연기가 후반부의 힘을 더함. cg는 그냥 볼만한 정도임",8,2018.01.02,신과함께
볼거리.연기.감동 교훈까지 갠적인 생각은 어린이부터 나이드신 어르신까지도 다볼수잇을영화 명량 기록깰수 잇을지도 최소 2위까지는 할 영화일듯 제 점수는 9.8,10,2018.01.02,신과함께
신파스토리는 별로 원작의 구현은 보통 배우들의 연기는 훌륭,6,2018.01.02,신과함께
하..,0,2018.01.02,신과함께
"간만에 재밌는 영화, 주연,조연,까메오까지 재밌게 본 영화",10,2018.01.02,신과함께
울나라 CG의 수준이 이렇게 높은줄 몰랐어요.^^ 정말 감동 입니다.^^ 덱터스튜디오 화이팅********,10,2018.01.02,신과함께
２점 주기에도 아까운 영화지만 cg때문에 3점 더줬다 끝에 반전을 기대 했건만 진짜 산파스토리에 역겨웠다,4,2018.01.02,신과함께
졸작ㅜㅜ,1,2018.01.02,신과함께
"한국 영화계의 CG 발전에 놀랐던 작품. 배우들의 연기도 좋았지만, 신파적 스토리는 별2개 이상을 주기엔 아깝다는 생각을 했다.",6,2018.01.02,신과함께
명절때마다이슈화시켜한건해보려는 전형적인한국쓰레기영화틀안에갇혀있슴 능력이안되니이것저것다버무려서잡탕을 만들어버리네요 어머니로나온분연기력때문에그나마6점드립니다,6,2018.01.02,신과함께
엄마. .   가족 생각에 한참 울었어요.  차태현의 눈을 보고 눈물이 왈칵. .  아이가 있는 부모라면 공감가는 눈빛. .  부모님께 더 잘해야겠다는 생각. .,10,2018.01.02,신과함께
엄청 재밌고 감동적인 부분도 있지만 무서운 부분도 있다! 하지만 영화를 보고 싶다면 신과함께를 보러 go! go!,9,2018.01.02,신과함께
뒤로 갈수록 내용이 산으로 감. 억지 신파극,0,2018.01.02,신과함께
정말..너무함...  영화로 담기에는 .... 졸작임.. 와이프랑 장모님도 보다가 중간에 나오고 싶었는데 억지로 참고 봄.. 이게 왜 이렇게 인기가 많은가...,0,2018.01.02,신과함께
중간에 지루한게 있음 하지만재밌긴함..,8,2018.01.02,신과함께
어제 와이프랑 오랜만에 봤습니다.  기대를 많이해서인지 저희는 별로더군요. CG는 진짜 잘했는데 약간 지루하고 스토리가 약간 억지스럽다해야할까?  하여튼 소문만큼 잼있지는 않았어요.,6,2018.01.02,신과함께
cg는 좋은데 조금 답답하고 지루한면이 있음,7,2018.01.02,신과함께
꿀잼,10,2018.01.02,신과함께
신선함,8,2018.01.02,신과함께
평론가도 아니고 들.  새해 감동주기 좋은 영화. 교도소에서도 틀었음 좋겠다.,9,2018.01.02,신과함께
스토리 작가 시간개념 부족 .자홍이가 35세에 죽었어면 자홍 동생도 32~3세정도 되어야 하는데 왜 군 병장일까요 .현재 32~3세 군병장 없어요 .,2,2018.01.02,신과함께
"평이엇갈려서 반신반의 하고봤다..근데 다들 연기력도정말좋구,우리신랑도 마지막엔 훌쩍거리며 진짜 재밌게봤다..만점이다.",10,2018.01.02,신과함께
평점알바들이 손바닥으로 하늘을 가릴려 하는 어리석은짓... 이런 졸작은 찾아보기 힘든 영화!!ㅠㅠ,1,2018.01.02,신과함께
이건 가족영화다...,10,2018.01.02,신과함께
아주 작은이야기로 큰 울림을 주는 영화 입니다. 참좋은영화,10,2018.01.02,신과함께
너무 재미있게봤어요!!,9,2018.01.02,신과함께
원작보다 더 재미있게 봤습니다. 원작보다 재밌기는 참 힘든건데 이 영화가 원작을 뛰어넘었다고 감히 말씀드리고싶네요,10,2018.01.02,신과함께
"어제 심야로 가족들이 보고 왔습니다 너무 재미 있고 마지막 장면에 엄청 울었어요,,^^ 잘 봤어요,,.^^",10,2018.01.02,신과함께
웹툰 원작을 담기엔 역부족,5,2018.01.02,신과함께
"귀인의 사후 세계 스토리는 독특하고 흥미롭긴 했지만, 저승 재판 과정이 살짝 지루한 만큼, 뭐랄까? 이 영화에 빠져든다는 몰입감은 타 영화에 비해 부족하단 생각이 들었다. 마지막엔 내 눈에서 저절로 눈물이 맺혔다. 좋지도 나쁘지도 않은, 지난날 나의 죄를 돌아보게 만드는 나름 괜찮은 영화다.",7,2018.01.02,신과함께
"미이라의 그래픽을 보는듯한 느낌,,",5,2018.01.02,신과함께
"부족함보다 만족감이 많은 영화, 무엇보다 한시도 지루하지 않았어요",9,2018.01.02,신과함께
"탄탄한 스토리, 내용전개 정말 재미있었습니다.",10,2018.01.02,신과함께
억지스러운 죄목 설정과 스토리와 어울리지 않는 억지 유머... 그리고 일부 배우들의 부족한 연기력... 영화 상영 2시간 내내 전혀 몰입이 되지 않았던 영화였다...,2,2018.01.02,신과함께
억지 감동의 이야기 아직은 부족한 CG 배역에 맞지않은 연기,6,2018.01.02,신과함께
스포 없어도 차태현이 환생할거란건 충분히 예견되므로 긴강감 떨어짐 사후세계와 어울리지 않는 코메디요소는억지스러움 모정을이용한 눈물자극은 그냥 뻔함 돈들인 표가 안나,7,2018.01.02,신과함께
CJ스러운..,5,2018.01.02,신과함께
개인취향이지만 전 생각보다 별루였어요,5,2018.01.02,신과함께
좋았음,10,2018.01.02,신과함께
기대가 커서였는지 실망도 큼. 무슨 이런영화가 천만을 넘지. 쩝! 강철비에 한표 1987에 열표,5,2018.01.02,신과함께
